 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 39 788 12 1 ZTF_r 1942262044515 0 2.2533 217.187 6.53291 26.0925 3.32618e-05 0.0408379 0.127754 4.67566e-05 330 30. 0.096236 0.077369 20.1737 26.0925 1 2459696.7620486 788120245 1 107.127372391386 31.380765191821 3.7974470289239 1.5317647950882 123.883861226101 54.3764244941691 2.2936084400415 1.05838885305964 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 40 787 9 0 ZTF_i 1943339563215 0 2.0136 295.151 6.84969 25.2837 2.90464e-05 0.0567655 0.193534 9.26714e-05 315 30. 0.103441 0.081459 19.4437 25.2837 2 2459697.8395602 787120332 1 -86.8666704071013 30.272194922214 -3.19200869214095 1.82944097077385 -65.6922672399216 55.4815356532703 -1.19201294017324 1.07224779411203 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 41 787 9 0 ZTF_g 1945224683215 4194304 1.9277 116.047 5.57958 26.1991 3.68587e-05 0.0405147 -0.0885496 4.97265e-05 306 30. 0.113601 0.081013 20.6129 26.1991 1 2459699.7246875 787120132 1 -23.2656548351215 25.171824547318 -1.02814740998903 1.79646435670716 -31.394543398736 45.7932837365463 -0.690188273822889 1.08480455030758 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 42 788 12 1 ZTF_g 1945225624515 0 2.097 137.842 5.73107 26.2881 1.7905e-05 0.0301295 -0.0706557 2.54403e-05 328 30. 0.086455 0.081629 20.6079 26.2881 1 2459699.725625 788120145 1 -7.68430492746869 26.6071229413504 -0.321263565423762 1.41318907767802 -3.9324115127584 47.361834500766 -0.0835883274429275 1.07926695769565 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 43 787 9 0 ZTF_r 1945281223215 4194304 1.8548 188.269 7.32693 26.1809 1.9627e-05 0.0295604 0.112333 2.62423e-05 308 30. 0.094601 0.074668 20.3084 26.1809 1 2459699.7812269 787120232 1 28.5650117801342 34.664083153163 0.9166625543022 2.29905755001632 15.892724715638 64.3188972865462 0.248756800971011 1.05950154072409 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 44 788 12 1 ZTF_r 1945281714515 0 2.1592 248.883 7.23739 26.2466 2.16454e-05 0.0327264 0.132306 3.03128e-05 329 30. 0.08794 0.088174 20.3521 26.2466 1 2459699.781713 788120245 1 -35.3734943037206 34.0353883793957 -1.15611770808863 2.36864276668218 -16.9055315742392 61.0982874294959 -0.278557583495108 1.06750169225739 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 45 787 9 0 ZTF_i 1946226923215 0 2.0425 410.794 6.69718 25.6551 3.9805e-06 0.0211817 0.189561 1.2624e-05 319 30. 0.102487 0.080603 19.7977 25.6551 2 2459700.7269213 787120332 1 34.18150656848 33.4707982450371 1.1360041860263 1.98060245462308 49.6788246721718 61.5735904147128 0.812254313541784 1.06798039325235 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 46 787 9 0 ZTF_r 1947222593215 4194304 3.4799 190.732 6.06139 26.1948 3.06074e-05 0.0364497 0.118966 4.06327e-05 304 30. 0.139877 0.090751 19.975 26.1948 1 2459701.7225926 787120232 1 35.1546635286684 46.2559339373275 0.84541566860037 0.992617779892948 98.1962710223369 63.1102649726271 1.5664270875786 1.14445878710198 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 47 788 12 1 ZTF_g 1947304284515 0 2.6697 131.174 5.09895 26.2281 2.52165e-05 0.0356835 -0.0636507 3.61898e-05 325 30. 0.104293 0.085869 20.3891 26.2281 1 2459701.8042824 788120145 1 -35.3780241174553 30.9856194252678 -1.27007156320091 1.05554668412275 -5.39803693983587 48.8289993660935 -0.111294376287687 1.08813115638137 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 48 788 12 1 ZTF_g 1947345794515 0 3.755 123.658 5.18149 26.178 4.21506e-05 0.0437988 -0.0445243 7.30356e-05 269 30. 0.131118 0.1109 20.0329 26.178 1 2459701.8457986 788120145 1 34.6188483891344 37.7381200106577 1.02043925411797 1.05007071997279 7.63524513539075 49.1341356460555 0.156442539379195 1.15358082508436 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 49 787 9 0 ZTF_g 1947367903215 4194304 2.9885 101.09 5.11869 26.0448 6.46696e-05 0.0524451 -0.0683833 0.000101813 266 30. 0.153664 0.090004 20.1089 26.0448 1 2459701.8679051 787120132 1 -4.35588993692979 31.5183483446352 -0.153733405449421 1.0623967874983 -35.0763976045462 46.4182651394072 -0.760748792624548 1.11266541945069 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 50 787 9 0 ZTF_r 1953180433215 4194304 3.1857 202.63 7.01169 26.2536 2.30488e-05 0.0321378 0.121082 3.1058e-05 307 30. 0.106667 0.0902 20.0067 26.2536 1 2459707.6804398 787120232 1 -79.4610943189112 44.7151181967241 -1.97676462132069 1.19805949614756 -100.859687150016 66.4393776026564 -1.5282952160266 1.12280941458582 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 51 788 12 1 ZTF_r 1953181374515 0 2.634 267.175 7.3965 26.3119 1.94902e-05 0.0313061 0.134903 2.75483e-05 324 30. 0.095617 0.086744 20.0841 26.3119 1 2459707.6813773 788120245 1 26.1149496740218 40.6791191527183 0.714122068055635 1.1145185531123 101.391374758622 64.3306616174895 1.58671229138135 1.09514756933548 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 52 787 9 0 ZTF_r 1953193423215 4194304 2.7286 201.284 7.00482 26.2629 1.93203e-05 0.029237 0.116507 2.60207e-05 305 30. 0.10411 0.080115 20.1592 26.2629 1 2459707.6934259 787120232 1 -23.7755934572554 39.2480240975875 -0.673857970524205 1.33419218622579 -37.8494492871839 64.3330093338289 -0.592298850937801 1.08774165269779 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 53 788 12 1 ZTF_r 1953221094515 0 2.9831 265.437 7.27627 26.307 1.87726e-05 0.0307732 0.130163 2.65333e-05 325 30. 0.098131 0.087742 19.9904 26.307 1 2459707.7210995 788120245 1 -24.5480122826823 45.0904562027978 -0.605600888556137 1.07852099117336 36.6844276929847 67.8303026674566 0.544469034808701 1.10101615154723 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 54 788 12 1 ZTF_r 1954177104515 0 4.0267 261.976 8.37748 26.2948 2.69394e-05 0.0362594 0.13096 3.75674e-05 325 30. 0.114458 0.101044 19.5992 26.2948 2 2459708.6771065 788120245 1 76.6674312677881 62.6541455083922 1.36118107484644 1.10820683670967 74.2123916668895 79.8668284847759 0.935459912607031 1.21574283660067 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 55 787 9 0 ZTF_r 1955181133215 4194304 2.6022 585.355 17.0427 26.2439 1.74428e-05 0.0278299 0.126476 2.34387e-05 306 30. 0.08865 0.078362 16.5649 26.2439 1 2459709.6811343 787120232 1 55.3126558478641 38.6085180552799 1.59366186610818 1.4602968078535 121.771244106981 67.621656833712 1.8129011648384 1.06991640628249 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 56 788 12 1 ZTF_r 1955193484515 0 1.9883 263.109 9.30857 26.3146 1.78934e-05 0.0298194 0.120795 2.51601e-05 327 30. 0.088865 0.076401 20.0805 26.3146 1 2459709.6934838 788120245 1 58.2395559346838 44.584344615174 1.45308315785188 1.29789789827445 135.183396312124 80.8979008419106 1.68229166452666 1.05806456658513 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 57 787 9 0 ZTF_r 1955249743215 4194304 2.067 193.904 9.91327 26.2058 1.96084e-05 0.0291488 0.129108 2.62064e-05 305 30. 0.087854 0.087045 20.0293 26.2058 1 2459709.7497454 787120232 1 89.0189094822211 45.4469260668824 2.17887620957762 2.08313368986178 98.5550093796593 84.9778451130393 1.16758412626493 1.06113761475601 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 58 788 12 1 ZTF_r 1955264354515 0 1.997 248.869 10.5117 26.2479 1.99108e-05 0.0314898 0.116469 2.8128e-05 325 30. 0.092253 0.085667 19.9094 26.2479 1 2459709.7643519 788120245 1 -40.1391055641525 45.5922068269584 -0.979336357139382 1.59050396074446 -107.553176015474 81.7241996552254 -1.32491420290192 1.06509308301859 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 59 787 9 0 ZTF_g 1957180703215 4194304 2.307 121.245 11.4877 26.2345 3.58534e-05 0.0378271 -0.0502379 5.84552e-05 248 30. 0.086717 0.089151 19.7725 26.2345 1 2459711.680706 787120132 1 -9.15138325149974 57.7097135367628 -0.176397581379819 1.07301509727091 51.8863915125648 103.049103657749 0.506902510459177 1.08246951952789 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 60 788 12 1 ZTF_g 1957185424515 0 1.8726 147.88 12.2364 26.3003 3.07551e-05 0.0377491 -0.0616362 4.88931e-05 287 30. 0.094378 0.079124 19.8862 26.3003 1 2459711.6854282 788120145 1 -32.0344717718205 50.6347838795175 -0.703758101824121 1.22005580095756 -80.2721540141897 93.8840849254752 -0.860772000430905 1.06523780066968 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 61 787 9 0 ZTF_r 1957282243215 4194304 3.4856 190.541 11.6556 26.2145 3.82441e-05 0.0400726 0.125217 5.17521e-05 292 30. 0.119231 0.098122 19.2734 26.2145 1 2459711.7822454 787120232 1 118.98534269839 77.8278284345792 1.70064377612293 2.42605688536803 151.049892006713 105.086351135351 1.44706919668529 1.1391562010305 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 62 788 12 1 ZTF_r 1957283184515 33554440 4.7914 260.745 13.4169 26.2305 7.44775e-05 0.051926 0.130075 0.000108809 232 30. 0.14539 0.115891 18.9021 26.2305 1 2459711.7831829 788120245 1 238.977334048127 105.824925113216 2.5120226054116 1.06897138840701 239.306426771938 125.500215127841 1.91966339722454 1.3280178376138 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 63 787 9 0 ZTF_g 1959183923215 4194304 2.2338 118.841 13.3841 26.2322 3.74117e-05 0.0376774 -0.0426597 6.53695e-05 221 30. 0.094442 0.090166 19.4769 26.2322 1 2459713.6839236 787120132 1 -33.4917189818637 65.8900734093237 -0.565421408631329 1.13898751674264 -153.708610407226 113.99346262213 -1.35748000966407 1.07489157008059 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 64 788 12 1 ZTF_g 1959204714515 0 2.0348 139.04 13.5658 26.2543 5.08513e-05 0.0461055 -0.0394969 9.24674e-05 246 30. 0.102389 0.083926 19.5754 26.2543 1 2459713.7047106 788120145 1 -9.94193914033334 57.9792157452144 -0.190745176637351 1.3194030933338 -23.3655490260199 102.179713393153 -0.230211228451353 1.07699339895687 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 65 788 12 1 ZTF_r 1959229604515 0 2.0047 255.162 12.87 26.2682 2.66869e-05 0.0362383 0.124439 3.74771e-05 327 30. 0.093866 0.089527 19.6693 26.2682 1 2459713.7296065 788120245 1 134.657889757583 58.1134951315598 2.5775649011738 1.15272467730561 298.966324157906 104.775543796191 2.8726157712679 1.05657914412604 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 66 787 9 0 ZTF_r 1959244363215 4194304 2.5225 193.484 12.6723 26.2015 2.51051e-05 0.0328653 0.125673 3.33335e-05 304 30. 0.087984 0.089269 19.637 26.2015 1 2459713.7443634 787120232 1 -16.4464421155916 56.3282937559517 -0.324788142718749 1.6346795706786 -75.3554719337976 102.530397501643 -0.739907356465929 1.06915646460965 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 67 788 12 1 ZTF_i 1959366504515 0 1.9348 274.869 13.6868 25.5084 1.09453e-05 0.0361768 0.174632 3.4291e-05 323 30. 0.119468 0.08499 18.865 25.5084 2 2459713.8665046 788120345 1 -138.795560476201 58.2384975483086 -2.6510640084429 1.11953119505748 -48.7577831742932 111.04661872502 -0.442032096184725 1.0422368531397 0.555405588655895 17.4110004043579 0.0599999986588955 4.40100002288818 0.29899999499321 2458223.733542 2458557.846713 0
 68 787 9 0 ZTF_g 1961241643215 4194304 1.9985 301.131 13.5687 26.2471 3.06558e-05 0.0343387 -0.0373432 5.36686e-05 225 30. 0.09008 0.08482 17.4518 26.2471 1 2459715.7416435 787120132 1 50.6082011248778 54.3527579509566 1.03574802967698 0.976587922843064 -17.0840924514361 95.6911044055041 -0.179736192866418 1.09173403932163 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 69 788 12 1 ZTF_g 1961243544515 0 2.2077 142.111 13.0285 26.3113 3.81904e-05 0.0406828 -0.0419652 6.85584e-05 252 30. 0.103344 0.081726 19.6319 26.3113 1 2459715.7435417 788120145 1 -72.6454688278533 63.6934437049554 -1.26872822481469 1.07976053512447 -24.0522127156705 108.862272322156 -0.222429729194844 1.07813708370271 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 70 787 9 0 ZTF_i 1961310323215 0 1.7549 409.659 11.5351 25.6579 7.4581e-06 0.0288364 0.180283 2.4583e-05 316 30. 0.099411 0.089442 19.2893 25.6579 2 2459715.8103241 787120332 1 21.9902652011183 54.7468243669494 0.446813550422476 1.57001441048023 -42.1390048740345 100.422849299854 -0.422441842589568 1.0713085052004 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 71 787 9 0 ZTF_r 1964229683215 4194304 1.926 188.551 6.74218 26.1809 1.77609e-05 0.0278086 0.115089 2.38078e-05 301 30. 0.099657 0.072343 20.4397 26.1809 1 2459718.7296875 787120232 1 -22.0626483443388 27.5470704833021 -0.89091654401288 3.28453340600253 12.2629315543809 52.9390695063634 0.233202495228262 1.0599730584544 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 72 787 9 0 ZTF_r 1964243763215 4194304 1.6058 188.837 7.44717 26.1741 1.95988e-05 0.0297945 0.112358 2.66071e-05 304 30. 0.100915 0.074434 20.423 26.1741 1 2459718.7437616 787120232 1 -13.163134763461 29.413956829476 -0.497806631824531 3.42515139235937 -29.8833598358528 57.1536164637487 -0.526381843269108 1.05509787262543 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 73 787 9 0 ZTF_g 1968262253215 4194304 2.3171 113.569 5.70538 26.1609 3.116e-05 0.0374204 -0.0696322 4.276e-05 301 30. 0.126155 0.081385 20.4203 26.1609 1 2459722.7622569 787120132 1 29.7298595546024 30.4826298957884 1.08491378030876 1.4096345844673 90.8079788064699 52.0767544711732 1.75547759641905 1.09570368530395 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 74 788 12 1 ZTF_g 1968286034515 0 2.5264 127.681 6.51686 26.2053 2.35504e-05 0.0346034 -0.0538507 3.43324e-05 321 30. 0.096733 0.090495 20.318 26.2053 1 2459722.7860301 788120145 1 17.8883362629645 30.9866151892852 0.642170886320892 1.2281868400029 60.4697158611633 54.3586976645579 1.11991246096942 1.07091415200091 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 75 787 9 0 ZTF_g 1970203663215 4194304 2.3429 111.933 5.81339 26.15 3.69337e-05 0.0399665 -0.0767533 5.20735e-05 288 30. 0.12142 0.082375 20.3166 26.15 1 2459724.703669 787120132 1 -30.9407616937673 32.556645359787 -1.05717322003824 1.26372522189649 -60.4153985710319 54.9572081852946 -1.10672106107233 1.09496673915789 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 76 788 12 1 ZTF_g 1970219894515 0 2.1225 131.231 5.96499 26.2313 1.82128e-05 0.0303489 -0.061693 2.61022e-05 325 30. 0.093533 0.081547 20.509 26.2313 1 2459724.7198958 788120145 1 27.5298159349111 29.4877955653876 1.03852224096021 1.30291607083813 16.7546214325734 53.3871067743988 0.315946410866116 1.06770906608907 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 77 787 9 0 ZTF_r 1970259383215 4194304 1.7973 183.004 7.10473 26.2075 2.02682e-05 0.0301929 0.112384 2.73787e-05 306 30. 0.101438 0.071932 20.3777 26.2075 1 2459724.7593866 787120232 1 31.7312726420647 33.7897423849529 1.04461777405664 2.25836980421414 83.5953968522969 64.3445988289594 1.30793288312295 1.05186147043396 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 78 788 12 1 ZTF_r 1970263184515 0 1.8243 243.801 7.27304 26.2294 1.67868e-05 0.0290768 0.126913 2.37089e-05 327 30. 0.089629 0.076705 20.364 26.2294 1 2459724.7631829 788120245 1 36.2866548725747 34.8792671007406 1.15726917239139 1.69145651769876 100.653327839418 64.4705541321092 1.57174442127261 1.0546931606658 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 79 787 9 0 ZTF_g 1972244603215 4194304 1.8395 120.197 5.8282 26.2194 3.59048e-05 0.0399847 -0.0848595 4.8242e-05 301 30. 0.119892 0.079742 20.6626 26.2194 1 2459726.7446065 787120132 1 -7.29399282158405 27.888898083825 -0.290930181189082 1.71228222625988 56.5523763843063 51.3965644866321 1.1077250096706 1.08595364677677 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 80 788 12 1 ZTF_g 1972245094515 0 1.9187 141.99 5.85775 26.3026 1.57197e-05 0.028207 -0.0553054 2.21876e-05 324 30. 0.09579 0.081651 20.6161 26.3026 1 2459726.7450926 788120145 1 11.0950289898772 26.2556486716859 0.470067786236139 1.63884154113152 41.3096619363666 46.9996553335852 0.884855103533869 1.07334745638822 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 81 787 9 0 ZTF_i 1973203113215 33554432 1.5846 163.591 8.72292 24.645 2.01504e-05 0.0447515 0.18395 5.91653e-05 283 30. 0.117312 0.097347 18.5906 24.645 2 2459727.7031134 787120332 1 -91.230353349947 42.3452447414362 -2.39656664598729 0.973873208609974 -153.218954688029 77.7055148251586 -1.9850700881445 1.08044807021107 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 82 787 9 0 ZTF_g 1977199023215 4194304 3.0033 117.332 5.83108 26.2067 3.51891e-05 0.0392596 -0.0678174 4.88929e-05 293 30. 0.121075 0.092732 20.337 26.2067 1 2459731.6990278 787120132 1 8.66970850313412 35.5001024529466 0.271662498331522 1.0989592621748 34.8595683168286 57.8691109674721 0.606443557337711 1.10612692967418 0.438649327263071 18.9789998054504 0.0759999975562096 5.01700019836426 0.462999999523163 2458166.884375 2458276.724259 0
 83 788 12 1 ZTF_g 1977220324515 0 2.5416 138.223 6.27054 26.281 2.07058e-05 0.0320069 -0.0525043 3.07362e-05 312 30. 0.106267 0.087816 20.2925 26.281 1 2459731.7203241 788120145 1 43.8378479206219 32.7340113111791 1.48972051550977 1.19984829167671 52.2894523749667 52.7227331801221 0.998461606027441 1.09204765284974 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 84 787 9 0 ZTF_r 1977286843215 4194304 2.3899 188.409 8.03965 26.1856 2.25964e-05 0.0317282 0.119368 3.04548e-05 305 30. 0.107378 0.084384 19.9524 26.1856 1 2459731.7868403 787120232 1 23.200913591948 46.6621692695807 0.553088925842147 1.33811889028094 -135.163912588842 78.1593473818661 -1.74098497332569 1.07263146877486 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 85 788 12 1 ZTF_r 1977288724515 0 2.4751 247.759 8.09589 26.229 2.18071e-05 0.0329148 0.134536 3.08997e-05 324 30. 0.105826 0.092367 19.9506 26.229 1 2459731.7887269 788120245 1 71.3609007172523 45.1027469857693 1.75999782349838 1.16669452142627 32.1850946739973 73.6163173769134 0.440145123974303 1.0735010092727 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 86 788 12 1 ZTF_r 1979221374515 0 2.0183 259.716 7.2555 26.2949 1.7061e-05 0.0290025 0.131765 2.3941e-05 325 30. 0.0906 0.076775 20.3472 26.2949 1 2459733.7213773 788120245 1 20.3745103283901 31.8326694690172 0.711981847577827 1.87988200557999 22.6789519185696 57.651483817318 0.396029632765743 1.0556281902264 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 87 788 12 1 ZTF_r 1982200944515 0 1.7732 264.092 7.96419 26.3194 2.27655e-05 0.0339044 0.12432 3.22696e-05 329 30. 0.086806 0.075677 20.3662 26.3194 1 2459736.7009491 788120245 1 85.3450658124576 35.0746510273086 2.70669836114216 1.95254713669333 288.904301244363 65.9836877314514 4.40790895954565 1.0538417740251 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 88 788 12 1 ZTF_g 1982239784515 0 2.4842 140.256 7.75323 26.2946 2.60184e-05 0.0356385 -0.0460314 3.97361e-05 300 30. 0.106006 0.081167 20.0687 26.2946 1 2459736.7397801 788120145 1 -43.5658856408858 41.3616577267189 -1.1716648783701 1.08678831278561 -220.92107908652 67.4806016498062 -3.29589526215318 1.08356426707998 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 89 788 12 1 ZTF_g 1984201724515 0 3.363 135.817 9.324 26.2768 4.00635e-05 0.0394764 -0.0487907 7.46476e-05 221 30. 0.113294 0.102957 19.6028 26.2768 1 2459738.7017245 788120145 1 -48.68886324931 59.56984431612 -0.909196951940658 0.999930787093425 -43.0226943470903 82.4996146795676 -0.525001902579211 1.13729505206144 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 90 788 12 1 ZTF_r 1984242024515 0 2.2557 242.938 9.88405 26.2108 2.10999e-05 0.0326736 0.131894 2.99394e-05 327 30. 0.103115 0.084359 19.8869 26.2108 1 2459738.7420255 788120245 1 73.020120280017 48.7910206633769 1.6647822694734 1.29299777450194 98.5279246991761 84.3832348779241 1.17548842592156 1.06876695724657 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 91 787 9 0 ZTF_i 1985221633215 0 1.6389 399.699 9.89361 25.6256 6.9125e-06 0.0278061 0.190057 2.29835e-05 319 30. 0.099429 0.079697 19.5021 25.6256 2 2459739.7216319 787120332 1 -34.4746539359782 46.3149342873883 -0.828006343915022 1.96118386658969 57.743273268569 88.8676216466036 0.654143505352924 1.06197706479448 0.406091475756576 17.3470002746582 0.0659999996423721 4.44299983978271 0.331999987363815 2458174.769132 2458561.945544 0
 92 787 9 0 ZTF_r 1985240123215 4194304 1.9365 188.533 10.3003 26.2106 1.70088e-05 0.0277044 0.111348 2.30355e-05 309 30. 0.103696 0.073639 19.902 26.2106 1 2459739.7401273 787120232 1 -29.6356520293147 43.1701849130277 -0.763634215148727 1.92229583934031 19.8920243401483 83.2520732336744 0.240546541253759 1.04491075702515 0.462397800485168 17.9640001296997 0.0590000003576279 4.32499980926514 0.386999994516373 2458160.745150 2458229.694375 0
 93 788 12 1 ZTF_r 1986201234515 0 1.9152 250.367 10.7799 26.2816 2.16367e-05 0.03287 0.128961 3.06436e-05 324 30. 0.096667 0.083907 19.9215 26.2816 1 2459740.7012384 788120245 1 32.2855521584677 50.6710969221802 0.708765734689667 1.44297813814463 154.98555155562 91.5191196028123 1.70488296696456 1.05953979890789 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
 94 788 12 1 ZTF_g 1986261754515 0 1.9552 126.368 11.8976 26.1733 2.93963e-05 0.0362913 -0.0288882 5.18265e-05 263 30. 0.106226 0.084671 19.6912 26.1733 1 2459740.7617593 788120145 1 -75.7630449055172 54.5975348312862 -1.54361570190783 1.07821542300809 56.4248959325021 99.7158814544733 0.569667740227957 1.064768767123 0.559311090529057 18.9760000228882 0.0670000016689301 4.8600001335144 0.347000002861023 2458166.882269 2458272.703889 0
 95 788 12 1 ZTF_i 1986286974515 0 1.8614 265.155 14.1529 25.4858 1.40833e-05 0.041028 0.183178 4.33892e-05 322 30. 0.115997 0.089351 18.828 25.4858 2 2459740.7869792 788120345 1 84.0550141673483 64.3176048627164 1.45374610295976 1.26140287659884 130.456114920557 122.290985007503 1.07395278852541 1.04047641157454 0.555405588655895 17.4110004043579 0.0599999986588955 4.40100002288818 0.29899999499321 2458223.733542 2458557.846713 0
 96 788 12 1 ZTF_r 1988247264515 0 2.6185 245.275 13.0223 26.2256 2.7263e-05 0.0370626 0.127515 3.86151e-05 327 30. 0.108311 0.0886 19.432 26.2256 1 2459742.7472685 788120245 1 6.48336855687431 67.5411498207185 0.106779298094914 1.09280344124874 19.073617809626 110.233612322048 0.174194416008738 1.0763832403708 0.551987440985924 17.8479999542236 0.0610000006854534 4.52099990844727 0.305999994277954 2458182.832801 2458224.749641 0
